Date,Open,High,Low,Close,Adj Close,Volume
2013-10-07,10.886667,10.906667,10.756667,10.760000,9.199877,2868000
2013-10-08,10.763333,10.810000,10.586667,10.596667,9.060229,3431100
2013-10-09,10.650000,10.790000,10.586667,10.673333,9.125780,3736500
2013-10-10,10.753333,11.020000,10.750000,11.006667,9.410780,2579100
2013-10-11,10.956667,11.106667,10.956667,11.056667,9.453531,3192000
2013-10-14,11.003333,11.206667,11.003333,11.176667,9.556131,2340600
2013-10-15,11.180000,11.276667,11.063333,11.110000,9.499132,2864100
2013-10-16,11.203333,11.313333,11.130000,11.226667,9.598885,3033900
2013-10-17,11.163333,11.386667,11.163333,11.360000,9.712883,2417100
2013-10-18,11.403333,11.413333,11.333333,11.383333,9.732833,1923600
2013-10-21,11.366667,11.410000,11.126667,11.230000,9.601731,4233900
2013-10-22,11.276667,11.380000,11.186667,11.193333,9.570381,3900900
2013-10-23,11.250000,11.873333,11.226667,11.843333,10.126135,7345500
2013-10-24,11.843333,12.083333,11.843333,11.883333,10.160338,4269600
2013-10-25,11.843333,12.010000,11.823333,11.900000,10.174585,3401700
2013-10-28,11.896667,11.983333,11.883333,11.906667,10.180284,3717300
2013-10-29,11.930000,12.013333,11.886667,12.003333,10.262938,4114500
2013-10-30,11.980000,11.993333,11.843333,11.910000,10.183137,2375700
2013-10-31,11.846667,11.903333,11.783333,11.810000,10.097633,3497700
2013-11-01,11.806667,11.853333,11.670000,11.766667,10.060589,3770100
2013-11-04,11.826667,11.836667,11.733333,11.820000,10.106187,1737900
2013-11-05,11.730000,11.876667,11.693333,11.773333,10.066286,2194200
2013-11-06,11.816667,11.890000,11.786667,11.833333,10.117588,1783200
2013-11-07,11.886667,11.946667,11.690000,11.706667,10.009285,1931700
2013-11-08,11.750000,12.003333,11.710000,11.976667,10.240142,2895300
2013-11-11,11.943333,12.066667,11.840000,11.970000,10.234439,2388600
2013-11-12,11.966667,12.083333,11.886667,11.950000,10.217340,2247300
2013-11-13,11.850000,12.060000,11.836667,12.060000,10.311388,1975800
2013-11-14,12.113333,12.410000,12.030000,12.400000,10.602088,4788000
2013-11-15,12.396667,12.400000,12.260000,12.360000,10.567893,5027100
2013-11-18,12.390000,12.540000,12.290000,12.533333,10.716091,4201800
2013-11-19,12.333333,12.866667,12.300000,12.736667,10.889944,6402900
2013-11-20,12.716667,12.886667,12.673333,12.826667,10.966894,5186100
2013-11-21,12.913333,13.000000,12.853333,12.973333,11.092296,4430400
2013-11-22,13.000000,13.226667,12.973333,13.203333,11.288945,4725300
2013-11-25,13.203333,13.276667,13.086667,13.100000,11.200598,4119000
2013-11-26,13.086667,13.140000,12.926667,12.930000,11.055245,2941200
2013-11-27,12.943333,13.026667,12.820000,12.880000,11.012494,2897100
2013-11-29,12.930000,13.223333,12.863333,13.096667,11.197749,2600700
2013-12-02,13.156667,13.546667,13.096667,13.133333,11.229097,5028000
2013-12-03,13.073333,13.170000,12.900000,13.010000,11.123647,3419100
2013-12-04,12.996667,13.460000,12.913333,13.316667,11.385846,7255200
2013-12-05,13.193333,13.293333,12.940000,12.953333,11.075194,4959300
2013-12-06,13.090000,13.113333,12.736667,12.960000,11.080897,6066300
2013-12-09,13.003333,13.040000,12.903333,12.970000,11.089446,3607200
2013-12-10,12.940000,13.003333,12.816667,12.963333,11.083743,3248700
2013-12-11,12.926667,13.000000,12.873333,12.903333,11.069446,3417300
2013-12-12,12.913333,13.006667,12.843333,12.930000,11.092323,4359000
2013-12-13,12.986667,12.990000,12.850000,12.850000,11.023693,2909100
2013-12-16,12.910000,12.986667,12.823333,12.906667,11.072305,3510000
2013-12-17,12.906667,13.110000,12.906667,13.103333,11.241018,3146400
2013-12-18,13.083333,13.200000,12.846667,13.200000,11.323953,4835100
2013-12-19,13.150000,13.193333,13.076667,13.153333,11.283915,2582700
2013-12-20,13.200000,13.360000,13.130000,13.320000,11.426892,5100300
2013-12-23,13.123333,13.283333,13.120000,13.253333,11.369702,2637900
2013-12-24,13.240000,13.320000,13.106667,13.303333,11.412597,1044000
2013-12-26,13.373333,13.410000,13.273333,13.326667,11.432612,1543500
2013-12-27,13.323333,13.376667,13.253333,13.306667,11.415456,1548600
2013-12-30,13.270000,13.323333,13.203333,13.276667,11.389720,1847400
2013-12-31,13.320000,13.383333,13.206667,13.266667,11.381141,1666800
2014-01-02,13.296667,13.320000,13.050000,13.066667,11.209567,3153900
2014-01-03,13.096667,13.326667,13.096667,13.260000,11.375426,3666900
2014-01-06,13.230000,13.350000,13.166667,13.293333,11.404019,4575000
2014-01-07,13.370000,13.456667,13.266667,13.356667,11.458350,2751900
2014-01-08,13.566667,13.580000,13.340000,13.393333,11.489805,5144700
2014-01-09,13.493333,13.580000,13.383333,13.413333,11.506964,2499600
2014-01-10,13.413333,13.510000,13.276667,13.306667,11.415456,3164100
2014-01-13,13.240000,13.423333,12.970000,13.050000,11.195269,3218100
2014-01-14,13.106667,13.266667,13.070000,13.246667,11.363986,2509500
2014-01-15,13.296667,13.303333,13.026667,13.173333,11.301073,3200100
2014-01-16,13.126667,13.326667,13.126667,13.326667,11.432612,5581800
2014-01-17,13.316667,13.333333,13.143333,13.240000,11.358263,3128400
2014-01-21,13.263333,13.373333,13.093333,13.133333,11.266756,3636300
2014-01-22,13.116667,13.250000,13.070000,13.166667,11.295353,2994900
2014-01-23,13.103333,13.163333,12.813333,12.900000,11.066588,3659700
2014-01-24,12.770000,12.866667,12.526667,12.533333,10.752032,3898800
2014-01-27,12.610000,12.693333,12.396667,12.440000,10.671964,3009300
2014-01-28,12.400000,12.606667,12.390000,12.550000,10.766333,4810500
2014-01-29,12.473333,12.586667,12.353333,12.400000,10.637647,4479000
2014-01-30,12.466667,12.876667,12.466667,12.803333,10.983660,4325700
2014-01-31,12.633333,12.883333,12.503333,12.716667,10.909311,4542000
2014-02-03,12.720000,12.843333,12.360000,12.376667,10.617635,4477200
2014-02-04,12.366667,12.723333,12.123333,12.596667,10.806367,5815200
2014-02-05,12.433333,12.776667,12.283333,12.716667,10.909311,4291800
2014-02-06,12.790000,12.866667,12.576667,12.616667,10.823522,4100100
2014-02-07,12.666667,12.693333,12.486667,12.513333,10.734876,5739300
2014-02-10,12.536667,12.576667,12.450000,12.503333,10.726296,5460300
2014-02-11,12.503333,12.843333,12.503333,12.790000,10.972221,3198600
2014-02-12,12.780000,12.910000,12.733333,12.863333,11.035132,2194800
2014-02-13,12.820000,12.950000,12.766667,12.896667,11.063727,1174500
2014-02-14,12.866667,12.923333,12.773333,12.906667,11.072305,1772100
2014-02-18,12.970000,13.206667,12.910000,13.036667,11.183833,3193500
2014-02-19,13.066667,13.263333,12.996667,13.190000,11.315369,5723100
2014-02-20,13.140000,13.213333,13.060000,13.160000,11.289632,2873100
2014-02-21,13.143333,13.246667,12.963333,12.976667,11.132359,4864800
2014-02-24,12.933333,13.216667,12.880000,13.040000,11.186688,3189300
2014-02-25,12.990000,13.133333,12.893333,13.023333,11.172392,3065700
2014-02-26,13.013333,13.100000,12.770000,12.783333,10.966502,5139300
2014-02-27,12.763333,12.850000,12.690000,12.806667,10.986519,4443300
2014-02-28,12.833333,13.020000,12.753333,12.796667,10.977942,3400500
2014-03-03,12.643333,12.893333,12.616667,12.783333,10.966502,3977400
2014-03-04,13.183333,13.300000,13.026667,13.273333,11.386858,4671300
2014-03-05,13.113333,13.360000,12.896667,13.346667,11.449769,3225900
2014-03-06,13.323333,13.650000,13.306667,13.566667,11.638506,3736200
2014-03-07,13.586667,13.750000,13.520000,13.596667,11.664238,3948900
2014-03-10,13.556667,13.630000,13.403333,13.423333,11.515542,3321600
2014-03-11,13.373333,13.456667,13.166667,13.183333,11.309648,3683100
2014-03-12,13.116667,13.180000,12.943333,13.133333,11.303911,3282900
2014-03-13,13.156667,13.230000,12.930000,12.940000,11.137509,3516900
2014-03-14,12.930000,13.136667,12.840000,13.110000,11.283831,5522700
2014-03-17,13.163333,13.300000,13.123333,13.243333,11.398592,2706000
2014-03-18,13.143333,13.243333,12.710000,12.833333,11.045701,8816700
2014-03-19,12.860000,12.916667,12.433333,12.500000,10.758802,8130300
2014-03-20,12.476667,12.560000,12.430000,12.496667,10.755933,6724500
2014-03-21,12.653333,12.656667,12.440000,12.513333,10.770277,7201800
2014-03-24,12.606667,12.720000,12.486667,12.696667,10.928076,6426900
2014-03-25,12.736667,12.866667,12.580000,12.716667,10.945289,4067100
2014-03-26,12.770000,12.823333,12.520000,12.533333,10.787491,4579800
2014-03-27,12.543333,12.636667,12.120000,12.380000,10.655518,7452600
2014-03-28,12.413333,12.553333,12.193333,12.240000,10.535015,5915400
2014-03-31,12.213333,12.543333,12.213333,12.313333,10.598137,6502800
2014-04-01,12.436667,12.436667,11.836667,11.926667,10.265334,17509200
2014-04-02,12.006667,12.370000,11.876667,12.326667,10.609614,7057800
2014-04-03,12.366667,12.443333,12.030000,12.146667,10.454687,7389000
2014-04-04,12.206667,12.276667,11.666667,12.100000,10.414521,12092700
2014-04-07,12.100000,12.133333,11.880000,11.930000,10.268201,12340200
2014-04-08,11.940000,12.090000,11.560000,11.603333,9.987038,10585800
2014-04-09,11.296667,11.653333,11.226667,11.626667,10.007122,11478600
2014-04-10,11.633333,11.906667,11.423333,11.630000,10.009990,12228300
2014-04-11,11.603333,11.743333,11.346667,11.590000,9.975560,11587800
2014-04-14,11.600000,11.790000,11.353333,11.470000,9.872273,5999100
2014-04-15,11.453333,11.506667,11.163333,11.376667,9.791942,8929800
2014-04-16,11.460000,11.660000,11.413333,11.576667,9.964085,6423600
2014-04-17,11.603333,11.816667,11.503333,11.670000,10.044415,5019000
2014-04-21,11.680000,11.876667,11.616667,11.826667,10.179261,4621200
2014-04-22,12.006667,12.273333,11.943333,12.206667,10.506328,8579700
2014-04-23,12.153333,12.223333,12.026667,12.203333,10.503457,5671200
2014-04-24,11.620000,12.340000,11.620000,12.090000,10.405914,6721500
2014-04-25,12.153333,12.160000,11.976667,12.016667,10.342796,6031500
2014-04-28,12.083333,12.146667,11.943333,12.100000,10.414521,4933800
2014-04-29,12.093333,12.230000,12.063333,12.166667,10.471899,6290700
2014-04-30,12.210000,12.380000,12.130000,12.300000,10.586660,4847700
2014-05-01,12.316667,12.443333,12.213333,12.310000,10.595270,2664000
2014-05-02,12.310000,12.453333,12.276667,12.283333,10.572315,2789100
2014-05-05,12.146667,12.316667,12.070000,12.233333,10.529278,2503800
2014-05-06,12.216667,12.216667,12.060000,12.100000,10.414521,4611300
2014-05-07,12.130000,12.460000,12.130000,12.290000,10.578051,4055100
2014-05-08,12.280000,12.423333,12.166667,12.186667,10.489112,3482700
2014-05-09,12.123333,12.213333,12.066667,12.123333,10.434601,5111100
2014-05-12,12.223333,12.353333,12.213333,12.276667,10.566576,2772600
2014-05-13,12.256667,12.326667,11.566667,12.170000,10.474770,5731800
2014-05-14,12.186667,12.313333,12.136667,12.176667,10.480509,4506900
2014-05-15,12.170000,12.206667,11.996667,12.073333,10.391567,4764000
2014-05-16,12.043333,12.103333,11.923333,12.020000,10.345661,4366800
2014-05-19,11.953333,12.116667,11.930000,12.070000,10.388698,2038800
2014-05-20,12.090000,12.160000,11.903333,11.916667,10.256725,3264000
2014-05-21,11.970000,12.170000,11.913333,12.100000,10.414521,3374100
2014-05-22,12.076667,12.173333,12.033333,12.120000,10.431733,2182800
2014-05-23,12.150000,12.176667,12.060000,12.150000,10.457553,2124300
2014-05-27,12.196667,12.450000,12.190000,12.306667,10.592399,4499400
2014-05-28,12.333333,12.503333,12.303333,12.460000,10.724373,3212400
2014-05-29,12.500000,12.590000,12.406667,12.570000,10.819050,3078000
2014-05-30,12.496667,12.720000,12.483333,12.633333,10.873560,4089000
2014-06-02,12.650000,12.690000,12.543333,12.590000,10.836264,2627700
2014-06-03,12.536667,12.723333,12.536667,12.683333,10.916597,3656400
2014-06-04,12.673333,12.736667,12.590000,12.720000,10.948157,3035100
2014-06-05,12.640000,12.726667,12.296667,12.566667,10.816182,10001100
2014-06-06,12.650000,12.746667,12.513333,12.536667,10.790360,3828600
2014-06-09,12.526667,12.620000,12.460000,12.573333,10.821917,2998200
2014-06-10,12.546667,12.563333,12.346667,12.380000,10.655518,2375100
2014-06-11,12.296667,12.296667,12.140000,12.156667,10.505720,3503700
2014-06-12,12.180000,12.426667,12.080000,12.266667,10.600788,4135800
2014-06-13,12.250000,12.350000,12.213333,12.243333,10.580621,3277800
2014-06-16,12.246667,12.260000,12.116667,12.183333,10.528769,3372300
2014-06-17,12.170000,12.430000,12.163333,12.416667,10.730413,2723100
2014-06-18,12.433333,12.640000,12.383333,12.630000,10.914775,3607200
2014-06-19,12.623333,12.643333,12.453333,12.510000,10.811069,2946300
2014-06-20,12.516667,12.593333,12.470000,12.593333,10.883088,3873300
2014-06-23,12.596667,13.080000,12.596667,12.956667,11.197078,7628400
2014-06-24,12.850000,12.893333,12.550000,12.573333,10.865802,4837800
2014-06-25,12.553333,12.823333,12.506667,12.513333,10.813951,4437600
2014-06-26,12.473333,12.730000,12.436667,12.673333,10.952223,4429500
2014-06-27,12.666667,12.816667,12.623333,12.746667,11.015596,4350000
2014-06-30,12.706667,12.916667,12.616667,12.873333,11.125061,4751400
2014-07-01,12.933333,13.156667,12.843333,13.110000,11.329588,5803800
2014-07-02,13.076667,13.233333,13.006667,13.216667,11.421771,4583100
2014-07-03,13.226667,13.333333,13.160000,13.313333,11.505308,2837100
2014-07-07,13.273333,13.306667,13.156667,13.236667,11.439050,4365000
2014-07-08,13.206667,13.233333,12.940000,12.973333,11.211481,4028100
2014-07-09,12.986667,13.066667,12.956667,13.040000,11.269093,2487600
2014-07-10,12.906667,12.950000,12.770000,12.866667,11.119304,3477600
2014-07-11,12.846667,13.056667,12.803333,13.036667,11.266214,2290800
2014-07-14,13.206667,13.450000,13.176667,13.413333,11.591728,4157700
2014-07-15,13.423333,13.486667,13.316667,13.343333,11.531234,4865400
2014-07-16,13.316667,13.453333,13.316667,13.433333,11.609010,1720800
2014-07-17,13.386667,13.576667,13.380000,13.536667,11.698313,2744700
2014-07-18,13.580000,13.880000,13.503333,13.663333,11.807775,7377000
2014-07-21,13.636667,13.740000,13.533333,13.686667,11.827939,5380500
2014-07-22,13.700000,13.873333,13.686667,13.816667,11.940286,3870000
2014-07-23,13.806667,13.876667,13.713333,13.716667,11.853868,5691300
2014-07-24,13.780000,14.193333,13.780000,14.073333,12.162092,6345300
2014-07-25,14.060000,14.166667,14.000000,14.120000,12.202424,4311900
2014-07-28,14.120000,14.303333,14.063333,14.280000,12.340695,2989500
2014-07-29,14.233333,14.420000,14.233333,14.283333,12.343575,5245200
2014-07-30,14.350000,14.353333,14.203333,14.300000,12.357980,4250400
2014-07-31,14.193333,14.243333,14.020000,14.063333,12.153452,3663300
2014-08-01,14.066667,14.123333,13.846667,13.990000,12.090077,4467900
2014-08-04,13.990000,14.130000,13.886667,14.090000,12.176497,3490200
2014-08-05,14.003333,14.103333,13.890000,13.893333,12.006542,4210500
2014-08-06,13.886667,14.053333,13.870000,13.906667,12.018064,4453800
2014-08-07,13.960000,14.060000,13.673333,13.826667,11.948929,3647400
2014-08-08,13.886667,13.890000,13.726667,13.876667,11.992139,3066600
2014-08-11,13.933333,14.033333,13.923333,13.990000,12.090077,2257200
2014-08-12,13.936667,14.040000,13.786667,13.860000,11.977730,2406000
2014-08-13,13.636667,14.046667,13.636667,14.013333,12.110244,2575200
2014-08-14,14.036667,14.096667,14.000000,14.076667,12.164975,2048700
2014-08-15,14.106667,14.136667,13.903333,14.040000,12.133287,2059500
2014-08-18,14.106667,14.236667,14.070000,14.116667,12.199545,1367700
2014-08-19,14.103333,14.176667,14.096667,14.163333,12.239870,1803000
2014-08-20,14.146667,14.300000,14.103333,14.243333,12.309008,2493900
2014-08-21,14.216667,14.303333,14.163333,14.250000,12.314771,1732200
2014-08-22,14.216667,14.296667,14.190000,14.256667,12.320535,1840200
2014-08-25,14.330000,14.523333,14.253333,14.486667,12.519294,2594100
2014-08-26,14.503333,14.596667,14.443333,14.540000,12.565387,2210100
2014-08-27,14.543333,14.593333,14.443333,14.573333,12.594194,2575500
2014-08-28,14.490000,14.640000,14.426667,14.600000,12.617239,2414100
2014-08-29,14.630000,14.686667,14.486667,14.490000,12.522177,2468700
2014-09-02,14.600000,14.600000,14.413333,14.506667,12.536580,2673900
2014-09-03,14.573333,14.623333,14.400000,14.460000,12.496249,2526300
2014-09-04,14.503333,14.546667,14.296667,14.373333,12.421354,1784400
2014-09-05,14.373333,14.406667,14.276667,14.373333,12.421354,1981800
2014-09-08,14.340000,14.453333,14.333333,14.426667,12.467444,2039100
2014-09-09,14.386667,14.443333,14.290000,14.316667,12.372380,2332800
2014-09-10,14.306667,14.460000,14.256667,14.450000,12.531373,1868700
2014-09-11,14.350000,14.466667,14.270000,14.443333,12.525594,2167800
2014-09-12,14.446667,14.643333,14.446667,14.620000,12.678799,2751300
2014-09-15,14.590000,14.646667,14.490000,14.553333,12.620985,2228100
2014-09-16,14.520000,14.680000,14.520000,14.656667,12.710600,3026700
2014-09-17,14.680000,14.680000,14.586667,14.620000,12.678799,4527000
2014-09-18,14.673333,14.776667,14.513333,14.573333,12.638333,4349400
2014-09-19,14.610000,14.710000,14.583333,14.633333,12.690367,5137200
2014-09-22,14.593333,14.630000,14.383333,14.416667,12.502467,2136900
2014-09-23,14.420000,14.476667,14.186667,14.190000,12.305891,2225100
2014-09-24,14.186667,14.283333,14.143333,14.263333,12.369491,2793300
2014-09-25,14.260000,14.303333,13.976667,14.000000,12.141120,3294000
2014-09-26,13.943333,14.146667,13.943333,14.130000,12.253860,1940700
2014-09-29,14.000000,14.143333,13.980000,14.116667,12.242300,3338400
2014-09-30,14.143333,14.226667,14.116667,14.140000,12.262535,2094300
2014-10-01,14.143333,14.143333,13.946667,13.983333,12.126667,2301600
2014-10-02,14.120000,14.166667,13.880000,14.030000,12.167141,3371400
2014-10-03,14.103333,14.286667,14.100000,14.246667,12.355038,2648700
2014-10-06,14.260000,14.280000,14.050000,14.063333,12.196048,2739600
2014-10-07,13.950000,13.966667,13.740000,13.740000,11.915644,4242900
2014-10-08,13.763333,14.056667,13.753333,14.050000,12.184484,3121500
2014-10-09,14.010000,14.050000,13.830000,13.840000,12.002367,2926500
2014-10-10,13.870000,14.083333,13.773333,13.786667,11.956116,4040400
2014-10-13,13.743333,13.850000,13.306667,13.326667,11.557194,4582200
2014-10-14,13.386667,13.523333,13.246667,13.260000,11.499380,3986400
2014-10-15,13.063333,13.336667,12.810000,13.266667,11.505159,4762200
2014-10-16,13.153333,13.406667,13.033333,13.243333,11.484923,2817300
2014-10-17,13.363333,13.513333,13.243333,13.386667,11.609227,3537900
2014-10-20,13.403333,13.600000,13.330000,13.580000,11.776889,1977000
2014-10-21,13.620000,13.736667,13.560000,13.730000,11.906972,3217200
2014-10-22,13.730000,13.800000,13.636667,13.643333,11.831813,2404500
2014-10-23,13.776667,13.880000,13.670000,13.766667,11.938772,3428700
2014-10-24,13.483333,13.680000,13.313333,13.626667,11.817362,3883800
2014-10-27,13.530000,13.703333,13.506667,13.663333,11.849158,3381000
2014-10-28,13.753333,13.966667,13.650000,13.940000,12.089088,2462700
2014-10-29,14.000000,14.176667,13.923333,14.143333,12.265426,2839500
2014-10-30,14.130000,14.326667,14.103333,14.256667,12.363713,2709300
2014-10-31,14.333333,14.463333,14.306667,14.420000,12.505356,4115100
2014-11-03,14.370000,14.563333,14.333333,14.510000,12.583405,2526900
2014-11-04,14.516667,14.676667,14.473333,14.563333,12.629658,2749500
2014-11-05,14.680000,14.680000,14.490000,14.580000,12.644114,4150800
2014-11-06,14.616667,14.683333,14.570000,14.633333,12.690367,2879100
2014-11-07,14.713333,14.713333,14.560000,14.626667,12.684583,2387100
2014-11-10,14.573333,14.690000,14.526667,14.676667,12.727944,2182800
2014-11-11,14.670000,14.763333,14.606667,14.756667,12.797319,1295400
2014-11-12,14.696667,14.756667,14.646667,14.676667,12.727944,1597200
2014-11-13,14.710000,14.736667,14.520000,14.596667,12.658566,1790100
2014-11-14,14.566667,14.663333,14.523333,14.593333,12.655676,1468800
2014-11-17,14.573333,14.643333,14.496667,14.576667,12.641222,1726800
2014-11-18,14.603333,14.670000,14.570000,14.663333,12.716382,2861700
2014-11-19,14.636667,14.670000,14.430000,14.660000,12.713490,2534400
2014-11-20,14.563333,14.726667,14.526667,14.720000,12.765525,2085300
2014-11-21,14.853333,14.883333,14.460000,14.700000,12.748179,2873700
2014-11-24,14.760000,14.893333,14.700000,14.880000,12.904279,2363100
2014-11-25,14.876667,14.936667,14.813333,14.860000,12.886935,2056800
2014-11-26,14.856667,14.956667,14.836667,14.943333,12.959204,1473300
2014-11-28,14.940000,14.990000,14.870000,14.970000,12.982328,707400
2014-12-01,14.950000,14.980000,14.753333,14.756667,12.797319,3104100
2014-12-02,14.826667,15.036667,14.770000,15.023333,13.028582,1721400
2014-12-03,15.026667,15.190000,14.960000,15.180000,13.164444,1585200
2014-12-04,15.213333,15.333333,15.123333,15.313333,13.280075,1997100
2014-12-05,15.333333,15.500000,15.203333,15.226667,13.204915,2730000
2014-12-08,15.363333,15.666667,15.363333,15.420000,13.372578,3592500
2014-12-09,15.633333,15.636667,15.430000,15.470000,13.415941,5159700
2014-12-10,15.326667,15.463333,15.250000,15.263333,13.279637,3519000
2014-12-11,15.303333,15.693333,15.270000,15.656667,13.621847,4750800
2014-12-12,15.500000,16.076668,15.326667,15.370000,13.372437,4762800
2014-12-15,15.413333,15.610000,15.333333,15.486667,13.473943,3906600
2014-12-16,15.503333,15.573333,15.246667,15.246667,13.265135,4472100
2014-12-17,15.330000,15.563333,15.260000,15.510000,13.494241,2312400
2014-12-18,15.673333,15.953333,15.543333,15.953333,13.879958,2325600
2014-12-19,16.080000,16.306667,15.990000,16.230000,14.120667,6676800
2014-12-22,16.129999,16.459999,16.129999,16.430000,14.294680,2705100
2014-12-23,16.506666,16.570000,16.373333,16.379999,14.251174,2416800
2014-12-24,16.430000,16.483334,16.240000,16.246668,14.135171,1038600
2014-12-26,16.263332,16.406668,16.230000,16.233334,14.123569,1062900
2014-12-29,16.226667,16.353333,16.146667,16.283333,14.167068,1260600
2014-12-30,16.273333,16.280001,16.156668,16.209999,14.103266,1074000
2014-12-31,16.293333,16.293333,15.983333,15.986667,13.908959,1322700
2015-01-02,16.073334,16.136667,15.806667,15.953333,13.879958,1788300
2015-01-05,15.873333,15.970000,15.753333,15.870000,13.807456,2866800
2015-01-06,15.920000,15.993333,15.720000,15.860000,13.798756,3104100
2015-01-07,15.963333,16.093332,15.773333,16.086666,13.995965,2972400
2015-01-08,16.163334,16.443333,16.146667,16.336666,14.213469,3616800
2015-01-09,16.403334,16.463333,16.106667,16.166668,14.065569,2143500
2015-01-12,16.129999,16.163334,15.750000,15.783333,13.732052,4164600
2015-01-13,15.850000,16.013332,15.450000,15.570000,13.546448,5320200
2015-01-14,15.383333,15.543333,15.033333,15.220000,13.241936,4227000
2015-01-15,15.223333,15.400000,15.070000,15.253333,13.270936,3672300
2015-01-16,15.243333,15.463333,15.180000,15.430000,13.424643,6607200
2015-01-20,15.533333,15.590000,15.226667,15.316667,13.326035,3790800
2015-01-21,15.246667,15.393333,15.126667,15.233333,13.253534,2452800
2015-01-22,15.230000,15.546667,15.126667,15.513333,13.497143,3603300
2015-01-23,15.486667,15.593333,15.400000,15.520000,13.502943,2461800
2015-01-26,15.486667,15.573333,15.376667,15.523333,13.505842,2719500
2015-01-27,15.386667,15.513333,15.296667,15.360000,13.363736,2215500
2015-01-28,15.360000,15.440000,14.976667,15.013333,13.062126,3393300
2015-01-29,15.090000,15.290000,14.940000,15.056667,13.099829,4507800
2015-01-30,15.040000,15.330000,14.970000,15.200000,13.224534,4306500
2015-02-02,15.203333,15.616667,15.203333,15.603333,13.575448,4036500
2015-02-03,15.660000,15.756667,15.586667,15.683333,13.645049,3077400
2015-02-04,15.640000,15.956667,15.576667,15.866667,13.804557,3371700
2015-02-05,15.926667,16.303333,15.896667,16.100000,14.007564,2525400
2015-02-06,16.209999,16.413334,16.136667,16.413334,14.280170,3831900
2015-02-09,16.333332,16.376667,16.126667,16.163334,14.062670,2465400
2015-02-10,16.236668,16.350000,16.023333,16.183332,14.080066,2665200
2015-02-11,16.176666,16.456667,16.136667,16.393333,14.262774,2956800
2015-02-12,16.430000,16.666668,16.406668,16.583332,14.428078,2455800
2015-02-13,16.613333,16.660000,16.446667,16.493334,14.349778,2433600
2015-02-17,16.503332,16.643333,16.420000,16.639999,14.477384,2562900
2015-02-18,16.559999,16.733334,16.540001,16.636667,14.474483,2464800
2015-02-19,16.540001,16.796667,16.540001,16.766666,14.587587,2659500
2015-02-20,16.750000,16.986668,16.606667,16.980000,14.773195,2221800
2015-02-23,16.973333,16.980000,16.806667,16.930000,14.729696,2135700
2015-02-24,16.926666,17.073334,16.803333,16.883333,14.689090,2664600
2015-02-25,16.883333,16.986668,16.833332,16.930000,14.729696,1745100
2015-02-26,16.920000,17.000000,16.770000,16.879999,14.686193,2847300
2015-02-27,16.836666,16.856667,16.696667,16.719999,14.546988,2173800
2015-03-02,16.790001,16.976667,16.763332,16.973333,14.767397,2285400
2015-03-03,16.966667,17.043333,16.736668,16.866667,14.674590,1940100
2015-03-04,16.836666,17.033333,16.746668,17.006666,14.796396,2962500
2015-03-05,17.013332,17.013332,16.799999,16.926666,14.726790,1907400
2015-03-06,16.886667,17.033333,16.706667,16.730000,14.555683,2226000
2015-03-09,16.753332,16.950001,16.670000,16.900000,14.703595,1857300
2015-03-10,16.770000,16.796667,16.546667,16.546667,14.396179,2754600
2015-03-11,16.533333,16.596666,16.413334,16.446667,14.352548,3003600
2015-03-12,16.483334,16.676666,16.483334,16.663334,14.541624,2377500
2015-03-13,16.686666,16.776667,16.500000,16.750000,14.617257,2597700
2015-03-16,16.873333,17.059999,16.873333,16.936666,14.780155,1687500
2015-03-17,16.850000,17.000000,16.776667,16.980000,14.817973,1640100
2015-03-18,16.876667,16.906668,16.400000,16.506666,14.404907,5243100
2015-03-19,16.450001,16.870001,16.420000,16.803333,14.663800,3843000
2015-03-20,16.870001,16.950001,16.750000,16.813334,14.672525,4181400
2015-03-23,16.799999,16.873333,16.683332,16.776667,14.640527,2586300
2015-03-24,16.736668,16.806667,16.586666,16.723333,14.593983,2960100
2015-03-25,16.703333,16.746668,16.356667,16.386667,14.300189,6054300
2015-03-26,16.336666,16.563334,16.303333,16.516666,14.413636,2998500
2015-03-27,16.459999,16.590000,16.396667,16.566668,14.457266,2175900
2015-03-30,16.610001,16.936666,16.593332,16.900000,14.748161,1857300
2015-03-31,16.876667,17.003332,16.770000,16.980000,14.817973,3579300
2015-04-01,16.879999,16.976667,16.753332,16.820000,14.678347,2652300
2015-04-02,16.803333,16.856667,16.650000,16.703333,14.576535,2282100
2015-04-06,16.540001,16.876667,16.403334,16.860001,14.713251,2428500
2015-04-07,16.893333,16.959999,16.670000,16.670000,14.547444,1552500
2015-04-08,16.656668,16.799999,16.586666,16.639999,14.521261,2752200
2015-04-09,16.620001,16.719999,16.530001,16.713333,14.585260,1260000
2015-04-10,16.703333,16.863333,16.656668,16.860001,14.713251,2005200
2015-04-13,16.823334,16.889999,16.756666,16.773333,14.637620,2232300
2015-04-14,16.740000,16.763332,16.526667,16.570000,14.460177,3692700
2015-04-15,16.566668,16.643333,16.433332,16.503332,14.401996,3030600
2015-04-16,16.476667,16.629999,16.389999,16.600000,14.486358,2331600
2015-04-17,16.526667,16.573334,16.153334,16.226667,14.160561,4773900
2015-04-20,16.226667,16.313334,16.093332,16.113333,14.061654,4281000
2015-04-21,16.126667,16.323334,16.113333,16.240000,14.172194,5228400
2015-04-22,16.250000,16.410000,16.213333,16.280001,14.207102,6579000
